"id","candidate_list_id","proposition_id","creation_date","update_date","comment_candidate_list","comment_association","status","candidat_e","cityId","city","proposition","category","category_id"
"953","5","23","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"954","5","40","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"955","5","25","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"956","5","26","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"957","5","27","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"958","5","28","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"959","5","29","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"refused","Philippe Dessertine","7","Bordeaux","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"960","5","30","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"961","5","31","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"962","5","33","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"refused","Philippe Dessertine","7","Bordeaux","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"963","5","34","2026-03-04 12:03:45","2026-03-04 12:03:45","Démultiplier les voies cyclables en sites propres sur le modèle des grandes villes cyclables. Renforcer la signalisation et les outils numériques. Faciliter le franchissement du fleuve par les vélos. Faire de la Vélostation de Belcier un projet pilote à reproduire.",NULL,"accepted","Philippe Dessertine","7","Bordeaux","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"964","5","35","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"965","5","36","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"966","5","37","2026-03-04 12:03:45","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"967","5","1","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"968","5","2","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"969","5","4","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"970","5","5","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"971","5","6","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"972","5","7","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"973","5","38","2026-03-04 12:18:04","2026-03-04 12:18:04","Assurer la continuité cyclable entre les quartiers et au-delà de l'hypercentre",NULL,"accepted","Philippe Dessertine","7","Bordeaux","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"974","5","39","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"975","5","8","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"976","5","9","2026-03-04 12:18:04","2026-03-04 12:18:04","Remettre le plan de circulation à plat quartier par quartier, avec concertations citoyennes",NULL,"accepted","Philippe Dessertine","7","Bordeaux","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"977","5","10","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"refused","Philippe Dessertine","7","Bordeaux","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"978","5","11","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"979","5","12","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"refused","Philippe Dessertine","7","Bordeaux","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"980","5","15","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"refused","Philippe Dessertine","7","Bordeaux","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"981","5","18","2026-03-04 12:18:04","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"982","5","19","2026-03-04 12:23:21","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"983","5","24","2026-03-04 12:23:21","2026-03-04 17:04:46",NULL,NULL,"refused","Philippe Dessertine","7","Bordeaux","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"984","5","32","2026-03-04 12:23:21","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"985","5","41","2026-03-04 12:23:21","2026-03-04 17:04:46",NULL,NULL,"accepted","Philippe Dessertine","7","Bordeaux","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"986","54","7","2026-03-04 21:47:45","2026-03-07 09:56:25","Les travaux de voirie sont réalisés par la métropole. La ville de Gradignan n'a malheureusement pas la légitimité à elle seule à forcer la métropole à honorer une telle charte. Toutefois, Les services de la mairie sont vigilants et talonnent de fait les entreprises lors des travaux pour prendre en compte tous les modes de déplacement. Par ailleurs, une telle charte est déjà en place depuis un dizaine d'années sur nos travaux en propre.",NULL,"accepted","Michel Labardin","14","Gradignan","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"987","54","26","2026-03-04 21:47:45","2026-03-05 18:56:09","La plupart de nos pistes cyclables dédiées sont réalisées en béton. Celles-ci sont confortables par tout temps.",NULL,"refused","Michel Labardin","14","Gradignan","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"988","54","27","2026-03-04 21:47:45","2026-03-07 10:05:59","Généraliser n'est pas le bon mot. Cette mesure est mis en place systématiquement lors des requalifications de voirie (le dernier en date : route de canéjan).",NULL,"accepted","Michel Labardin","14","Gradignan","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"989","54","28","2026-03-04 21:47:45","2026-03-07 10:14:46","à étudier avec pragmatisme au cas par cas lors des requalifications de voirie",NULL,"accepted","Michel Labardin","14","Gradignan","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"990","54","29","2026-03-04 21:47:45","2026-03-07 10:14:46","à étudier avec pragmatisme au cas par cas lors des requalifications de voirie",NULL,"accepted","Michel Labardin","14","Gradignan","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"991","54","30","2026-03-04 21:47:45","2026-03-07 10:05:59","Nous le faisons dès que possible : route de canéjan, route du solarium,...
C'est, cependant, à étudier avec pragmatisme au cas par cas lors de grands réaménagements de voirie (cours de Gaulle notamment).",NULL,"accepted","Michel Labardin","14","Gradignan","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"992","54","31","2026-03-04 21:47:45","2026-03-04 21:47:45","Lors de la création de pistes cyclables dédiées cette mesure sera respectée",NULL,"accepted","Michel Labardin","14","Gradignan","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"993","54","32","2026-03-04 21:47:45","2026-03-07 10:14:46",NULL,NULL,"refused","Michel Labardin","14","Gradignan","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"994","54","33","2026-03-04 21:47:45","2026-03-07 10:05:59","Restreint aux rues sur lesquelles des projets de réaménagement sont prévus.
Partiellement réalisé sur le rond-point de cantaranne et à l'étude sur le rond-point de Poumey. Il pourra aussi être mis en place sur le rond point de l'hippodrome lors d'une requalification (toutefois non prévue sur la prochaine mandature)",NULL,"accepted","Michel Labardin","14","Gradignan","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"995","54","34","2026-03-04 21:47:45","2026-03-07 10:14:46",NULL,NULL,"accepted","Michel Labardin","14","Gradignan","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"996","54","35","2026-03-04 21:47:45","2026-03-05 21:07:56","avec pragmatisme dans chaque réaménagement de voirie",NULL,"accepted","Michel Labardin","14","Gradignan","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"997","54","36","2026-03-04 21:47:45","2026-03-07 10:14:46",NULL,NULL,"accepted","Michel Labardin","14","Gradignan","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"998","54","37","2026-03-04 21:47:45","2026-03-07 10:07:01","Nous entretenons des relations régulières avec les représentant locaux de vélo-cité ainsi qu'avec Eturecup.",NULL,"accepted","Michel Labardin","14","Gradignan","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"999","54","41","2026-03-04 21:47:45","2026-03-05 21:07:56","Pris en charge par la métropôle",NULL,"refused","Michel Labardin","14","Gradignan","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"1000","21","1","2026-03-05 13:04:38","2026-03-05 13:04:38","Le développement du ReVE doit se poursuivre, mais avec pragmatisme. L’ambition votée en 2021 est importante, cependant sa mise en œuvre doit tenir compte des réalités budgétaires, des contraintes locales et des besoins équilibrés de tous les usagers. Priorité à des aménagements sécurisés, cohérents et réellement adaptés à notre commune.",NULL,"accepted","Michael Gisquet","9","Bruges","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"1001","21","2","2026-03-05 13:04:38","2026-03-05 13:04:38","Accélérer un projet de cette ampleur sans études financières solides pourrait entraîner des surcoûts importants pour la collectivité. Notre priorité est d’assurer un déploiement progressif, cohérent et soutenable pour les finances.",NULL,"refused","Michael Gisquet","9","Bruges","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"1002","21","4","2026-03-05 13:04:38","2026-03-05 13:04:38","La limitation à 30 km/h est déjà largement une réalité dans de nombreux secteurs, du fait de la configuration des voiries et des conditions de circulation.",NULL,"accepted","Michael Gisquet","9","Bruges","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"1003","21","5","2026-03-05 13:04:38","2026-03-05 13:04:38","Le panneau M12 est un outil utile lorsqu’il est adapté à la configuration d’un carrefour. Plutôt qu’une généralisation systématique, nous privilégions une analyse au cas par cas, en priorisant les intersections réellement sécurisables et pertinentes. La sécurité et la cohérence des aménagements doivent primer sur l’effet d’annonce.",NULL,"accepted","Michael Gisquet","9","Bruges","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"1004","19","1","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"1005","19","2","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"1006","19","4","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Soutenir la mise en place et la communication pour une métropole à 30 km/h","Circuler dans la Métropole","1"
"1007","19","5","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"1008","19","6","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"1009","19","7","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"1010","19","38","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"1011","19","39","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"1012","19","8","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Privilégier dans l’ordre piéton⋅nes, vélos, transports en commun, puis l’espace alloué à la voiture individuelle","Circuler dans mon Quartier","2"
"1013","19","9","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Repenser les plans de circulation de chaque quartier en limitant le transit motorisé","Circuler dans mon Quartier","2"
"1014","19","10","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"1015","19","11","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"1016","19","12","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Augmenter l'espace consacré aux modes actifs en diminuant notamment le stationnement en voirie.","Circuler dans mon Quartier","2"
"1017","19","13","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Éviter les couloirs partagés Bus/vélo","Circuler dans mon Quartier","2"
"1018","19","14","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"1019","19","15","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"1020","19","16","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Généraliser les trottoirs traversants","Les piétons","3"
"1021","19","17","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Réaliser des trottoirs plats","Les piétons","3"
"1022","19","18","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"1023","19","19","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Transformer les rues des écoles en lieux de vie sans voiture","Les écoles","4"
"1024","19","20","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"1025","19","21","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"1026","19","22","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"1027","19","23","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"1028","19","24","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
"1029","19","40","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Renforcer le maillage territorial du « vélo par TBM »","Intermodalité et stationnements","5"
"1030","19","25","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Uniformiser la couleur des aménagements cyclables","Guide aménagements Sécurité et confort","6"
"1031","19","26","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Ne plus utiliser le stabilisé et le béton pour les trottoirs et pistes cyclables","Guide aménagements Sécurité et confort","6"
"1032","19","27","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Généraliser la création de trottoirs et pistes traversantes","Guide aménagements Sécurité et confort","6"
"1033","19","28","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Aménager des trottoirs plats sans “bateaux”","Guide aménagements Sécurité et confort","6"
"1034","19","29","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Réaliser tous les aménagements cyclables sans bordures","Guide aménagements Sécurité et confort","6"
"1035","19","30","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Généraliser les arrêts de bus flottants","Guide aménagements Sécurité et confort","6"
"1036","19","31","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Créer une zone tampon pour mettre à distance du stationnement les bandes/pistes cyclables pour éviter le risque d’emportiérage","Guide aménagements Sécurité et confort","6"
"1037","19","32","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Sécuriser les sas vélo en peignant leur emprise sur la chaussée, et en retirant le petit feu tricolore du bas","Guide aménagements Sécurité et confort","6"
"1038","19","33","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Réaliser tous les giratoires sur le principe des ronds-points hollandais.","Guide aménagements Sécurité et confort","6"
"1039","19","34","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Elaborer un plan vélo à l’échelle de ma commune","Elaborer un Plan vélo","7"
"1040","19","35","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Respecter la loi LOM (L228-2 du code de l’environnement)","Elaborer un Plan vélo","7"
"1041","19","36","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Communiquer favorablement et régulièrement sur le vélo","Elaborer un Plan vélo","7"
"1042","19","37","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Organiser des rencontres avec les associations","Elaborer un Plan vélo","7"
"1043","19","41","2026-03-05 14:25:39","2026-03-05 14:27:45",NULL,NULL,"accepted","Stéphanie Anfray","28","Villenave-d'Ornon","Proposer des aides à l'achat de vélos électriques ou cargos","Elaborer un Plan vélo","7"
"1044","45","1","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Poursuivre le développement du ReVE en respectant l’ambition et les standards votés en 2021.","Circuler dans la Métropole","1"
"1045","45","2","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Accélérer le déploiement du ReVE pour tenir l’échéance de livraison fixée à 2030","Circuler dans la Métropole","1"
"1046","45","5","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Généraliser le panneau M12 au grand format","Circuler dans la Métropole","1"
"1047","45","6","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Renforcer le Service Modes Actifs en moyens humains, financiers, et décisionnels.","Circuler dans la Métropole","1"
"1048","45","7","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Créer et mettre en place une charte de chantier pour prendre en compte les cyclistes et les piéton⋅nes lors des travaux de voirie","Circuler dans la Métropole","1"
"1049","45","38","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Soutenir la création d’une piste cyclable en site propre sur les boulevards","Circuler dans la Métropole","1"
"1050","45","39","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Améliorer les traversées dangereuses au-dessus de la rocade","Circuler dans la Métropole","1"
"1051","45","10","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Connecter les quartiers au ReVE ou aux grandes pistes de la métropole avec des aménagements cyclables tels que des vélorues.","Circuler dans mon Quartier","2"
"1052","45","11","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Marquer les entrées de quartier pour créer un effet de porte très lisible","Circuler dans mon Quartier","2"
"1053","45","14","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Développer des cœurs de quartier piéton ainsi que des trames piétonnes","Les piétons","3"
"1054","45","15","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Proposer une alternative cyclable aux principaux axes piétons","Les piétons","3"
"1055","45","16","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Généraliser les trottoirs traversants","Les piétons","3"
"1056","45","17","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Réaliser des trottoirs plats","Les piétons","3"
"1057","45","18","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Mettre en place le Savoir Rouler À Vélo (SRAV) jusqu’au niveau 3","Les écoles","4"
"1058","45","20","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Mettre en place et soutenir des initiatives pour inciter et faciliter le déplacement des enfants à vélo ou à pied","Les écoles","4"
"1059","45","21","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Proposer des stationnements sécurisés, faciles d’accès, et quantitativement adaptés à chaque gare ou pôle multimodal.","Intermodalité et stationnements","5"
"1060","45","22","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Développer des parkings sécurisés type Metstation dans les secteurs de stationnement tendus et les pôles d’intérêt majeurs","Intermodalité et stationnements","5"
"1061","45","23","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Proposer une offre simplifiée, unique, sans abonnement, permettant l’accès à l’ensemble du stationnement de la métropole","Intermodalité et stationnements","5"
"1062","45","24","2026-03-05 23:06:31","2026-03-05 23:06:31",NULL,NULL,"accepted","Stéphane Delpeyrat Vincent","25","Saint-Médard-en-Jalles","Multiplier le nombre de Vélobox dans les quartiers.","Intermodalité et stationnements","5"
